bimnet_scene_key,matterport_scene_id,frame_id,gt_valid_fraction,bim_hit_fraction,camera_in_bim_aabb,selected,filter_reasons
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i1_5,0.8926750183105469,0.4718166002032997,True,True,
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_0,0.9309089660644532,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_1,0.9049964904785156,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_2,0.9113525390625,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_3,0.9213111877441407,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_4,0.8647659301757813,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,159bf39081724055a73e686a6577096b_i2_5,0.9186576843261719,0.0,True,False,low_bim_hit
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_0,0.89248046875,0.9798215263116741,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_1,0.8787017822265625,0.5700650950035187,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_2,0.32480316162109374,0.020168699663773555,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_3,0.6315719604492187,0.3438990538744233,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_4,0.9267478942871094,0.950973492845414,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i0_5,0.9107398986816406,0.8503596841035265,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_0,0.9393753051757813,0.3751417233560091,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_1,0.8170509338378906,0.16004965204472593,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_2,0.3450004577636719,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_3,0.691534423828125,0.03058780983657831,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_4,0.9743659973144532,0.34465165376495427,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i1_5,0.8598297119140625,0.24006959105481274,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_0,0.903924560546875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_1,0.9175682067871094,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_2,0.9089691162109375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_3,0.95068359375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_4,0.9360649108886718,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,163d61ac7edb43fb958c5d9e69ae11ad_i2_5,0.9288688659667969,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_0,0.9072486877441406,0.5682471264367817,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_1,0.9396560668945313,0.7945988740323716,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_2,0.9685684204101562,0.9841709672374697,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_3,0.9699180603027344,1.0,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_4,0.8867195129394532,0.5961275314723591,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i0_5,0.8727073669433594,0.33161799202439596,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_0,0.8352203369140625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_1,0.9695281982421875,0.054187192118226604,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_2,0.8462654113769531,0.33587457971694423,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_3,0.7901763916015625,0.3210034013605442,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_4,0.7962715148925781,0.0542653843146454,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i1_5,0.8261421203613282,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_0,0.8200782775878906,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_1,0.9403068542480468,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_2,0.9178352355957031,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_3,0.9553733825683594,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_4,0.9446586608886719,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,176424bc97d94b12a52aefbdfb8c00d9_i2_5,0.8085235595703125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_0,0.9433914184570312,0.5570607553366174,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_1,0.9708061218261719,0.9025432011885214,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_2,0.9631927490234375,0.8901790601297991,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_3,0.9535942077636719,1.0,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_4,0.9627418518066406,0.90311986863711,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i0_5,0.9708763122558594,0.41929099225897254,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_0,0.8375282287597656,0.6181093126905934,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_1,0.9664787292480469,0.9004222378606616,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_2,0.9507865905761719,0.7959085933223864,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_3,0.9612342834472656,1.0,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_4,0.996484375,1.0,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i1_5,0.996630859375,0.9190564156697162,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_0,0.7748542785644531,0.6005209555086403,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_1,0.93572998046875,0.8849108608960826,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_2,0.9409065246582031,0.8782449761513801,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_3,0.9375900268554688,1.0,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_4,0.9498573303222656,0.8949487841113457,True,True,
train/1px,1pXnuDYAj8r,18ea875fed1b4dc99363420c08cb4300_i2_5,0.8079154968261719,0.4698764563296583,True,True,
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_0,0.9741798400878906,0.9778667214012041,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_1,0.9598785400390625,0.9452117053718039,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_2,0.9361602783203125,0.5281687387598718,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_3,0.900384521484375,0.12025959809211041,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_4,0.8820587158203125,0.018604855735397607,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i0_5,0.9385948181152344,0.5165571975916804,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_0,0.914739990234375,0.25140745953553834,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_1,0.8730232238769531,0.34324908124169207,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_2,0.9865974426269531,0.22543298928766908,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_3,0.6682579040527343,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_4,0.45546417236328124,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i1_5,0.8356636047363282,0.0548273907264055,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_0,0.959002685546875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_1,0.9599960327148438,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_2,0.9291183471679687,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_3,0.8928619384765625,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_4,0.8698570251464843,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,1eae38cbbaf744f99de90c99d8c013f1_i2_5,0.8335281372070312,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_0,0.8827728271484375,0.5382604191101727,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_1,0.8299232482910156,0.4581867229650481,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_2,0.9692436218261719,0.9658691062631949,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_3,0.9701637268066406,0.9622478301665494,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_4,0.9326484680175782,0.687275197435296,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i0_5,0.9695930480957031,0.9539447963093284,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_0,0.8836204528808593,0.18819395574321682,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_1,0.8329124450683594,0.15691707717569786,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_2,0.9428932189941406,0.3380395261552897,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_3,0.9325210571289062,0.23577879427633122,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_4,0.9081993103027344,0.09073226991946204,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i1_5,0.92252197265625,0.3366418406443037,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_0,0.9658882141113281,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_1,0.9606475830078125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_2,0.9506317138671875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_3,0.9622474670410156,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_4,0.9346900939941406,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,20f6b7fcb5254024aacdd907da2eb315_i2_5,0.9665992736816407,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_0,0.937872314453125,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_1,0.9348526000976562,0.8862156931738212,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_2,0.9540351867675781,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_3,0.9436264038085938,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_4,0.9171592712402343,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i0_5,0.9264259338378906,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_0,0.9236015319824219,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_1,0.8294464111328125,0.7846244819766988,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_2,0.9873405456542969,0.9981087262491204,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_3,0.9995574951171875,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_4,0.994476318359375,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i1_5,0.9447280883789062,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_0,0.9341064453125,0.9993451403549926,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_1,0.9064720153808594,0.8614776370318242,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_2,0.9584785461425781,0.999858276643991,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_3,0.9417686462402344,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_4,0.9149024963378907,1.0,True,True,
train/1px,1pXnuDYAj8r,29f8bc9c86e94a3692ec50fbad2e7204_i2_5,0.9246681213378907,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_0,0.8598388671875,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_1,0.9497650146484375,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_2,0.9647972106933593,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_3,0.9678672790527344,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_4,0.9548370361328125,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i0_5,0.827044677734375,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_0,0.7343574523925781,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_1,0.9985206604003907,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_2,0.9915885925292969,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_3,0.9994438171386719,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_4,0.9956016540527344,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i1_5,0.5840156555175782,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_0,0.8499252319335937,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_1,0.9375015258789062,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_2,0.9556716918945313,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_3,0.9568733215332031,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_4,0.945867919921875,1.0,True,True,
train/1px,1pXnuDYAj8r,2f3e7d98347047829630f0114694a532_i2_5,0.839990234375,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_0,0.9728843688964843,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_1,0.948321533203125,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_2,0.885345458984375,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_3,0.9098167419433594,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_4,0.9361480712890625,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i0_5,0.9492469787597656,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_0,0.8980545043945313,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_1,0.93258056640625,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_2,0.9678604125976562,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_3,0.9868927001953125,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_4,0.9903350830078125,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i1_5,0.9698051452636719,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_0,0.9657875061035156,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_1,0.9331893920898438,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_2,0.8860580444335937,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_3,0.9113945007324219,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_4,0.9401046752929687,1.0,True,True,
train/1px,1pXnuDYAj8r,31ae672c4fda4ce29add4798d07ce3b1_i2_5,0.9470222473144532,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_0,0.8981689453125,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_1,0.7206535339355469,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_2,0.8888412475585937,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_3,0.8637191772460937,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_4,0.9384864807128906,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i0_5,0.9360542297363281,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_0,0.9826675415039062,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_1,0.49974594116210935,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_2,0.9991950988769531,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_3,0.9229240417480469,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_4,0.9995574951171875,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i1_5,0.9710548400878907,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_0,0.8988906860351562,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_1,0.7818565368652344,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_2,0.8895179748535156,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_3,0.8878959655761719,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_4,0.9334495544433594,1.0,True,True,
train/1px,1pXnuDYAj8r,33f72d3f5ada42d09785a13fe1ff804f_i2_5,0.9360244750976563,1.0,True,True,
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_0,0.6341300964355469,1.0,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_1,0.9105186462402344,0.8201823832981469,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_2,0.8843017578125,0.47491496598639454,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_3,0.85279541015625,0.15549495660333099,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_4,0.5137138366699219,0.06042790679490187,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i0_5,0.6725364685058594,0.6282254281022754,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_0,0.4809700012207031,0.2799134021424662,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_1,0.9392776489257812,0.3220785440613027,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_2,0.8605659484863282,0.3287493158182813,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_3,0.8427032470703125,0.13466651028227383,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_4,0.67386474609375,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i1_5,0.8011566162109375,0.0829912424740011,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_0,0.637939453125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_1,0.83035888671875,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_2,0.9067527770996093,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_3,0.886376953125,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_4,0.8315223693847656,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3a457e1e32504249a561c9d259e0835a_i2_5,0.8143264770507812,0.0,False,False,low_bim_hit;camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_0,0.9616592407226563,0.997346352334037,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_1,0.9683631896972656,0.8433517084994917,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_2,0.96971435546875,0.7850545390570021,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_3,0.9709213256835938,0.8340077410274455,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_4,0.9440635681152344,0.8881509500351865,False,False,camera_outside_bim_aabb
train/1px,1pXnuDYAj8r,3ecb492d5019411785bab293ff4f74ee_i0_5,0.9402519226074219,0.9311713191023536,False,False,camera_outside_bim_aabb
